file,label,MDM/Profile,Logs/System,Comm/Energy,Apps/Finance/SNS,Journal/Shortcuts/Cal,External/UIJack,Vendors,Vuln/Chip/FW,Flame,Exclude
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,115555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,118888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,122222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,125555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,128888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,132222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,135555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,138888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,142222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,145555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,148888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,152222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,155555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,158888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,162222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,165555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,168888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,172222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,175555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,178888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,182222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,185555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,188888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,192222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,195555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,198888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,202222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,205555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,208888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,212222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,215555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,218888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/不正証拠/viettel_bundle_analysis_report.txt,222222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,2222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,5555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,8888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,12222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,15555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,18888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,22222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,25555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,28888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,32222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,35555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,38888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,42222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,45555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,48888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,52222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,55555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,58888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,62222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,65555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,68888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,72222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,75555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,78888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,82222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,85555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,88888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,92222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,95555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,98888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,102222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,105555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,108888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,112222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,115555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,118888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,122222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,125555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,128888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,132222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,135555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,138888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,142222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,145555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,148888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,152222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,155555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,158888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,162222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,165555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,168888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,172222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,175555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,178888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,182222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,185555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,188888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,192222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,195555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,198888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,202222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,205555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,208888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,212222,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,215555,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,218888,0,0,0,0,0,0,0,0,0,0
/mnt/data/KABUKI_INV_2025-06-04_outputs/extracted/Tajima/history_search.txt,222222,0,0,0,0,0,0,0,0,0,0
